id,link,created_at,type,usage,status,payroll,version,payments,sender_id,tax_amount,receiver_id,sender_name,collected_at,invoice_date,invoice_type,payment_type,total_amount,exchange_rate,receiver_name,payment_method,place_of_issue,discount_amount,invoice_details,subtotal_amount,certification_date,invoice_identification,certification_authority
4267bda8-8c38-4045-8634-54e096404bd4,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.390364Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,"[{'date': '2025-06-24T08:16:31.481423', 'amount': 7036.94, 'currency': None, 'payer_rfc': 'CB9636B17D', 'collected_at': '2025-07-31T12:00:01.957031Z', 'payment_type': '08', 'exchange_rate': None, 'beneficiary_rfc': '28EBC6EA8', 'payer_bank_name': 'BANK', 'operation_number': '95591544', 'related_documents': [{'currency': None, 'amount_paid': 7036.94, 'installment': '7', 'collected_at': '2025-07-31T12:00:01.822927Z', 'exchange_rate': None, 'payment_method': 'PPD', 'previous_balance': 1415.03, 'outstanding_balance': -5621.91, 'invoice_identification': '3c26fa88-f6eb-67af-8127-abd197a8518'}], 'payer_account_number': '273238554581', 'beneficiary_account_number': '493183726622'}]",HEJG190608R11,0.0,NEY130926NWF,Emisor D3FE,2025-07-31T12:00:02.011094Z,2025-04-27,Pago,08,0.0,1,Receptor C759,PPD,11000,0.0,"[{'quantity': 1, 'unit_code': 'ACT', 'tax_amount': 0.0, 'description': 'Pago', 'unit_amount': 0, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 0.0, 'payment_method': None, 'pre_tax_amount': 0, 'retained_taxes': [], 'tax_percentage': 0, 'unit_description': 'Producto EC88', 'invoice_identification': None, 'product_identification': '84111506', 'payment_type_description': None, 'payment_method_description': None}]",0.0,2025-05-17T08:02:05.507908,65a824bc-69f4-85dd-113f-5825fa155b5,74f21c7d31f29
ab34bdc6-3d73-4602-ad4c-d13c16da3789,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.390315Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 8302.8, 'date_to': '2025-06-23', 'version': '1.2', 'date_from': '2025-06-08', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-08', 'other_payments': [{'type': 'TRAVEL_ALLOWANCES', 'amount': 4032.82}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 5581.31}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 7443.71}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 9322.4}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 3970.68}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 4705.23}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 5285.39}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 2873.32}], 'tax_deductions': [{'type': 'ALIMONY', 'amount': 1833.59}, {'type': 'RENT', 'amount': 5977.88}, {'type': 'ALIMONY', 'amount': 4525.02}, {'type': 'ALIMONY', 'amount': 8201.45}], 'earnings_breakdown': [{'type': 'EXTRA_HOURS', 'taxable_amount': 3073.59, 'vat_free_amount': 5989.71}, {'type': 'SALARY', 'taxable_amount': 9358.32, 'vat_free_amount': 6204.23}, {'type': 'SALARY', 'taxable_amount': 1165.65, 'vat_free_amount': 2181.36}, {'type': 'SALARY', 'taxable_amount': 9983.07, 'vat_free_amount': 1504.89}, {'type': 'SALARY', 'taxable_amount': 1990.99, 'vat_free_amount': 1752.17}, {'type': 'EXTRA_HOURS', 'taxable_amount': 8917.07, 'vat_free_amount': 2832.78}, {'type': 'EXTRA_HOURS', 'taxable_amount': 4401.72, 'vat_free_amount': 1733.48}, {'type': 'SALARY', 'taxable_amount': 1095.01, 'vat_free_amount': 5053.67}, {'type': 'EXTRA_HOURS', 'taxable_amount': 4764.92, 'vat_free_amount': 3200.62}, {'type': 'SALARY', 'taxable_amount': 2944.98, 'vat_free_amount': 7479.94}]}",3.3,[],NONJ201106R9U,1145.21,SLM931113BUX,Emisor 8249,2025-07-31T12:00:02.011094Z,2025-07-08,Nómina,14,9431.01,1,Receptor 828E,PUE,11000,17.0,"[{'quantity': 1, 'unit_code': 'ACT', 'tax_amount': 1145.21, 'description': 'Pago de nómina', 'unit_amount': 7157.59, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 8302.8, 'payment_method': None, 'pre_tax_amount': 7157.59, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 32B8', 'invoice_identification': None, 'product_identification': '84111505', 'payment_type_description': None, 'payment_method_description': None}]",8302.8,2025-05-17T12:55:43.149216,527285cf-3415-1c41-b1a4-d93fc71bafd,4781c6b479deb
6038fbc4-bf1f-4dfa-a293-419b029025cb,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.390292Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,[],BUJZ530728MTC,10318.15,BFS1405056J0,Emisor 667F,2025-07-31T12:00:02.011094Z,2025-06-08,Egreso,08,73165.55,1,Receptor 7AF6,PUE,11000,1641.0,"[{'quantity': 7, 'unit_code': 'E48', 'tax_amount': 7123.72, 'description': 'Servicios de mensajería.', 'unit_amount': 6360.46, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 51646.94, 'payment_method': None, 'pre_tax_amount': 44523.22, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 632C', 'invoice_identification': None, 'product_identification': '181752534', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 2, 'unit_code': 'E48', 'tax_amount': 3194.43, 'description': 'Servicios de mensajería.', 'unit_amount': 9982.59, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 23159.61, 'payment_method': None, 'pre_tax_amount': 19965.18, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 4B88', 'invoice_identification': None, 'product_identification': '567492129', 'payment_type_description': None, 'payment_method_description': None}]",64488.4,2025-06-22T05:00:42.202122,46266b23-8c8c-4ac8-bfe8-73b475f73c2,63c8878c19f6f
27cddd2c-9acd-4036-a692-4af1ab410c4a,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.390270Z,OUTFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 5824.5, 'date_to': '2025-08-04', 'version': '1.2', 'date_from': '2025-07-20', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-08-19', 'other_payments': [{'type': 'EMPLOYMENT_SUBSIDY', 'amount': 5082.19}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 5944.89}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 5082.67}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 3469.38}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 4967.75}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 4279.48}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 7864.57}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 6061.36}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 3091.99}], 'tax_deductions': [{'type': 'ALIMONY', 'amount': 9048.15}, {'type': 'ALIMONY', 'amount': 1142.83}, {'type': 'RENT', 'amount': 3379.85}, {'type': 'ALIMONY', 'amount': 4066.96}, {'type': 'OTHERS', 'amount': 8904.36}, {'type': 'OTHERS', 'amount': 7590.59}, {'type': 'RENT', 'amount': 8830.53}, {'type': 'RENT', 'amount': 5659.11}, {'type': 'OTHERS', 'amount': 5681.23}, {'type': 'RENT', 'amount': 8068.78}], 'earnings_breakdown': [{'type': 'EXTRA_HOURS', 'taxable_amount': 9400.41, 'vat_free_amount': 7226.86}, {'type': 'BONUS', 'taxable_amount': 5545.05, 'vat_free_amount': 8186.34}, {'type': 'BONUS', 'taxable_amount': 4518.08, 'vat_free_amount': 1421.94}, {'type': 'BONUS', 'taxable_amount': 4282.54, 'vat_free_amount': 1628.22}, {'type': 'BONUS', 'taxable_amount': 9509.55, 'vat_free_amount': 5179.09}, {'type': 'SALARY', 'taxable_amount': 2740.74, 'vat_free_amount': 6572.84}, {'type': 'SALARY', 'taxable_amount': 9024.13, 'vat_free_amount': 9670.36}, {'type': 'EXTRA_HOURS', 'taxable_amount': 3057.16, 'vat_free_amount': 4193.35}, {'type': 'BONUS', 'taxable_amount': 9303.27, 'vat_free_amount': 4485.78}]}",3.3,[],CUVL791120RR3,803.38,PSE960613D2W,Emisor 1645,2025-07-31T12:00:02.011094Z,2025-08-19,Nómina,24,4399.88,1,Receptor 8FD7,PUE,11000,2228.0,"[{'quantity': 1, 'unit_code': 'ACT', 'tax_amount': 803.38, 'description': 'Pago de nómina', 'unit_amount': 5021.12, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 5824.5, 'payment_method': None, 'pre_tax_amount': 5021.12, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 3BEC', 'invoice_identification': None, 'product_identification': '84111505', 'payment_type_description': None, 'payment_method_description': None}]",5824.5,2025-05-28T23:17:51.236967,d1558f6e-8176-5b4c-6376-735f26b518e,afdd88dae8afb
a8b1b140-7ac9-4228-a935-92051d7ae78f,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.390247Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 9836.74, 'date_to': '2025-06-28', 'version': '1.2', 'date_from': '2025-06-13', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-13', 'other_payments': [{'type': 'EMPLOYMENT_SUBSIDY', 'amount': 1195.55}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 6756.62}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 6114.43}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 3256.79}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 2777.99}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 6286.93}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 2190.06}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 3654.11}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 7276.45}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 6510.06}], 'tax_deductions': [{'type': 'OTHERS', 'amount': 4723.12}, {'type': 'OTHERS', 'amount': 5968.46}, {'type': 'OTHERS', 'amount': 9811.8}], 'earnings_breakdown': [{'type': 'SALARY', 'taxable_amount': 7089.74, 'vat_free_amount': 9736.25}]}",3.3,[],OECR080903HS5,1356.79,LIL370703146,Emisor 892E,2025-07-31T12:00:02.011094Z,2025-07-13,Nómina,05,9287.53,1,Receptor ECA9,PPD,11000,1906.0,"[{'quantity': 1, 'unit_code': 'ACT', 'tax_amount': 1356.79, 'description': 'Pago de nómina', 'unit_amount': 8479.95, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 9836.74, 'payment_method': None, 'pre_tax_amount': 8479.95, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto F54E', 'invoice_identification': None, 'product_identification': '84111505', 'payment_type_description': None, 'payment_method_description': None}]",9836.74,2025-05-15T11:43:23.099577,923eeba9-1bd8-628c-e4d4-4f155f6e1a8,1ac3fcc8b2f4c
6ae3f414-de60-4c98-9183-37407e70b38e,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.390224Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,[],IOOI230815VY7,13731.07,FYR440226BPG,Emisor F1CA,2025-07-31T12:00:02.011094Z,2025-04-04,Egreso,28,71327.21,1,Receptor 9FCB,PPD,11000,28223.0,"[{'quantity': 1, 'unit_code': 'E48', 'tax_amount': 764.24, 'description': 'Servicios de mensajería.', 'unit_amount': 4776.48, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 5540.72, 'payment_method': None, 'pre_tax_amount': 4776.48, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto F321', 'invoice_identification': None, 'product_identification': '566861923', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 9, 'unit_code': 'E48', 'tax_amount': 12966.83, 'description': 'Servicios de mensajería.', 'unit_amount': 9004.74, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 94009.49, 'payment_method': None, 'pre_tax_amount': 81042.66, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto BC72', 'invoice_identification': None, 'product_identification': '566194668', 'payment_type_description': None, 'payment_method_description': None}]",85819.14,2025-05-10T18:20:33.024696,211a9dd2-9bd4-e44f-1c17-63c6a47a862,dd1e629a18f82
660c84b2-81c1-4220-a4cd-e68f7fa166a6,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.390200Z,OUTFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 6091.43, 'date_to': '2025-06-26', 'version': '1.2', 'date_from': '2025-06-11', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-11', 'other_payments': [{'type': 'TRAVEL_ALLOWANCES', 'amount': 6203.47}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 3045.34}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 3755.77}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 1812.93}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 2308.46}], 'tax_deductions': [{'type': 'RENT', 'amount': 6436.1}, {'type': 'RENT', 'amount': 4926.63}, {'type': 'OTHERS', 'amount': 3755.28}, {'type': 'OTHERS', 'amount': 8361.26}, {'type': 'RENT', 'amount': 6000.2}, {'type': 'RENT', 'amount': 4742.94}], 'earnings_breakdown': [{'type': 'BONUS', 'taxable_amount': 2752.49, 'vat_free_amount': 1555.48}, {'type': 'EXTRA_HOURS', 'taxable_amount': 5268.71, 'vat_free_amount': 8561.3}, {'type': 'SALARY', 'taxable_amount': 7141.67, 'vat_free_amount': 5050.7}, {'type': 'SALARY', 'taxable_amount': 1310.6, 'vat_free_amount': 4979.65}]}",3.3,[],BEHU050602Y1G,840.2,LSM9302042RE,Emisor 7817,2025-07-31T12:00:02.011094Z,2025-07-11,Nómina,26,4634.63,1,Receptor CEA3,PUE,11000,2297.0,"[{'quantity': 1, 'unit_code': 'ACT', 'tax_amount': 840.2, 'description': 'Pago de nómina', 'unit_amount': 5251.23, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 6091.43, 'payment_method': None, 'pre_tax_amount': 5251.23, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 73C5', 'invoice_identification': None, 'product_identification': '84111505', 'payment_type_description': None, 'payment_method_description': None}]",6091.43,2025-06-01T14:40:24.953631,efbeb921-54ae-db7e-da3b-3a9dad4b2f7,74ad26bde4229
d8e0af55-445b-44dd-9b68-e16b6db4ea6f,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.390177Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 4571.43, 'date_to': '2025-04-02', 'version': '1.2', 'date_from': '2025-03-18', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-04-17', 'other_payments': [{'type': 'TRAVEL_ALLOWANCES', 'amount': 8867.69}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 6957.35}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 2452.06}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 2130.09}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 1829.57}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 7245.41}], 'tax_deductions': [{'type': 'ALIMONY', 'amount': 6693.03}, {'type': 'RENT', 'amount': 7155.52}], 'earnings_breakdown': [{'type': 'EXTRA_HOURS', 'taxable_amount': 9924.59, 'vat_free_amount': 5213.1}, {'type': 'EXTRA_HOURS', 'taxable_amount': 6864.12, 'vat_free_amount': 9427.9}, {'type': 'SALARY', 'taxable_amount': 8353.43, 'vat_free_amount': 9751.38}]}",3.3,[],BEFN590316JC4,630.54,CXF710712T7Z,Emisor 8349,2025-07-31T12:00:02.011094Z,2025-04-17,Nómina,03,5081.97,1,Receptor A577,PUE,11000,120.0,"[{'quantity': 1, 'unit_code': 'ACT', 'tax_amount': 630.54, 'description': 'Pago de nómina', 'unit_amount': 3940.89, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 4571.43, 'payment_method': None, 'pre_tax_amount': 3940.89, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto E9DC', 'invoice_identification': None, 'product_identification': '84111505', 'payment_type_description': None, 'payment_method_description': None}]",4571.43,2025-06-22T13:18:30.976716,91bf18f1-e9ca-c689-f259-31e44a494ee,6fe52b3f19faa
3f7b2c75-87e4-4060-98f3-d218456120d9,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.390154Z,OUTFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,[],IUSY020811QRE,27382.5,MCZ960115TUH,Emisor D3DB,2025-07-31T12:00:02.011094Z,2025-01-31,Traslado,01,145663.07,1,Receptor B846,PPD,11000,52860.0,"[{'quantity': 1, 'unit_code': 'E48', 'tax_amount': 1401.65, 'description': 'Servicios de mensajería.', 'unit_amount': 8760.3, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 10161.95, 'payment_method': None, 'pre_tax_amount': 8760.3, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto F7A3', 'invoice_identification': None, 'product_identification': '356936795', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 7, 'unit_code': 'E48', 'tax_amount': 11167.83, 'description': 'Servicios de mensajería.', 'unit_amount': 9971.28, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 80966.79, 'payment_method': None, 'pre_tax_amount': 69798.96, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 13F2', 'invoice_identification': None, 'product_identification': '393135994', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 1, 'unit_code': 'E48', 'tax_amount': 602.64, 'description': 'Servicios de mensajería.', 'unit_amount': 3766.48, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 4369.12, 'payment_method': None, 'pre_tax_amount': 3766.48, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 41E7', 'invoice_identification': None, 'product_identification': '317231588', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 5, 'unit_code': 'E48', 'tax_amount': 6254.86, 'description': 'Servicios de mensajería.', 'unit_amount': 7818.57, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 45347.71, 'payment_method': None, 'pre_tax_amount': 39092.85, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 565F', 'invoice_identification': None, 'product_identification': '635416542', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 7, 'unit_code': 'E48', 'tax_amount': 7955.52, 'description': 'Servicios de mensajería.', 'unit_amount': 7103.14, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 57677.5, 'payment_method': None, 'pre_tax_amount': 49721.98, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 6AB2', 'invoice_identification': None, 'product_identification': '658124268', 'payment_type_description': None, 'payment_method_description': None}]",171140.57,2025-06-30T11:36:23.009845,6a596869-bb32-a34c-3184-b43a347c7d3,c586113d49cc4
a1c3e386-8cd6-46f6-b705-0af72d32a2f7,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.390130Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,[],WEXU81081856X,9851.55,EZD461220S1E,Emisor CE5E,2025-07-31T12:00:02.011094Z,2025-03-12,Ingreso,15,71170.76,1,Receptor 3D6E,PUE,11000,253.0,"[{'quantity': 3, 'unit_code': 'E48', 'tax_amount': 1465.09, 'description': 'Servicios de mensajería.', 'unit_amount': 3052.28, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 10621.93, 'payment_method': None, 'pre_tax_amount': 9156.84, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 87E7', 'invoice_identification': None, 'product_identification': '299366686', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 9, 'unit_code': 'E48', 'tax_amount': 8386.46, 'description': 'Servicios de mensajería.', 'unit_amount': 5823.93, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 60801.83, 'payment_method': None, 'pre_tax_amount': 52415.37, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto CDC5', 'invoice_identification': None, 'product_identification': '277261317', 'payment_type_description': None, 'payment_method_description': None}]",61572.21,2025-05-24T00:50:27.365465,4d2566a3-b11f-95a5-3dac-57f37a6548c,646177d79482c
740cc9b7-768d-499e-a4c3-efd447c89feb,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:42.390105Z,OUTFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,[],NEPN050311AZF,9229.94,ALL8810242PT,Emisor C6F1,2025-07-31T12:00:02.011094Z,2025-05-30,Ingreso,99,44315.06,1,Receptor E35F,PPD,11000,22602.0,"[{'quantity': 1, 'unit_code': 'E48', 'tax_amount': 461.94, 'description': 'Servicios de mensajería.', 'unit_amount': 2887.14, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 3349.08, 'payment_method': None, 'pre_tax_amount': 2887.14, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto B25B', 'invoice_identification': None, 'product_identification': '689735919', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 3, 'unit_code': 'E48', 'tax_amount': 4281.81, 'description': 'Servicios de mensajería.', 'unit_amount': 8920.44, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 31043.13, 'payment_method': None, 'pre_tax_amount': 26761.32, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto BB26', 'invoice_identification': None, 'product_identification': '987743894', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 8, 'unit_code': 'E48', 'tax_amount': 1816.32, 'description': 'Servicios de mensajería.', 'unit_amount': 1419.0, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 13168.32, 'payment_method': None, 'pre_tax_amount': 11352.0, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 95EF', 'invoice_identification': None, 'product_identification': '572712173', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 8, 'unit_code': 'E48', 'tax_amount': 2213.98, 'description': 'Servicios de mensajería.', 'unit_amount': 1729.67, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 16051.34, 'payment_method': None, 'pre_tax_amount': 13837.36, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 1DEB', 'invoice_identification': None, 'product_identification': '838178118', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 2, 'unit_code': 'E48', 'tax_amount': 455.89, 'description': 'Servicios de mensajería.', 'unit_amount': 1424.65, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 3305.19, 'payment_method': None, 'pre_tax_amount': 2849.3, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 1282', 'invoice_identification': None, 'product_identification': '667333593', 'payment_type_description': None, 'payment_method_description': None}]",57687.12,2025-07-05T02:16:38.251059,6cb3a731-2a3a-c56d-8e5b-1d9b1363b81,a22155db5badc
